#Data Set Export - Discharge.Recorder@008471,,,,,
Timestamp (UTC),Value (Cubic Feet Per Second),Grade Code,Approval Level,Interpolation Type,Event Timestamp
2015-02-22 00:42:00,58.9099998474121,1,650,1,
2015-02-22 00:57:00,66.8499984741211,1,650,1,
2015-02-22 01:12:00,60.0999984741211,1,650,1,
2015-02-22 01:27:00,69.2799987792969,1,650,1,
2015-02-22 01:42:00,63.8600006103516,1,650,1,
2015-02-22 01:57:00,63.439998626709,1,650,1,
2015-02-22 02:12:00,53.8400001525879,1,650,1,
2015-02-22 02:27:00,48.4099998474121,1,650,1,
2015-02-22 02:42:00,53,1,650,1,
2015-02-22 02:57:00,66.7799987792969,1,650,1,
2015-02-22 03:12:00,59.2000007629395,1,650,1,
2015-02-22 03:27:00,55.0299987792969,1,650,1,
2015-02-22 03:42:00,49.2000007629395,1,650,1,
2015-02-22 03:57:00,62.9500007629395,1,650,1,
2015-02-22 04:12:00,47.1100006103516,1,650,1,
2015-02-22 04:27:00,60.8699989318848,1,650,1,
2015-02-22 04:42:00,50.3899993896484,1,650,1,
2015-02-22 04:57:00,49.1399993896484,1,650,1,
2015-02-22 05:12:00,62.060001373291,1,650,1,
2015-02-22 05:27:00,58.7299995422363,1,650,1,
2015-02-22 05:42:00,55.3899993896484,1,650,1,
2015-02-22 05:57:00,59.9799995422363,1,650,1,
2015-02-22 06:12:00,50.810001373291,1,650,1,
2015-02-22 06:27:00,60.3899993896484,1,650,1,
2015-02-22 06:42:00,69.8899993896484,1,650,1,
2015-02-22 06:57:00,60.7400016784668,1,650,1,
2015-02-22 07:12:00,66.1500015258789,1,650,1,
2015-02-22 07:27:00,62.4099998474121,1,650,1,
2015-02-22 07:42:00,47.8400001525879,1,650,1,
2015-02-22 07:57:00,53.2599983215332,1,650,1,
2015-02-22 08:12:00,54.8600006103516,1,650,1,
2015-02-22 08:27:00,56.0499992370605,1,650,1,
2015-02-22 08:42:00,53.2000007629395,1,650,1,
2015-02-22 08:57:00,63.939998626709,1,650,1,
2015-02-22 09:12:00,65.5999984741211,1,650,1,
2015-02-22 09:27:00,64.6999969482422,1,650,1,
2015-02-22 09:42:00,59.310001373291,1,650,1,
2015-02-22 09:57:00,57.6500015258789,1,650,1,
2015-02-22 10:12:00,61.7299995422363,1,650,1,
2015-02-22 10:27:00,62.1500015258789,1,650,1,
2015-02-22 10:42:00,62.560001373291,1,650,1,
2015-02-22 10:57:00,51.7900009155273,1,650,1,
2015-02-22 11:12:00,58.8300018310547,1,650,1,
2015-02-22 11:27:00,65.8000030517578,1,650,1,
2015-02-22 11:42:00,50.9099998474121,1,650,1,
2015-02-22 11:57:00,54.6300010681152,1,650,1,
2015-02-22 12:12:00,46.7700004577637,1,650,1,
2015-02-22 12:27:00,48.8400001525879,1,650,1,
2015-02-22 12:42:00,60.4300003051758,1,650,1,
2015-02-22 12:57:00,51.3199996948242,1,650,1,
2015-02-22 13:12:00,55.4000015258789,1,650,1,
2015-02-22 13:27:00,55.4599990844727,1,650,1,
2015-02-22 13:42:00,64.5699996948242,1,650,1,
2015-02-22 13:57:00,63.2599983215332,1,650,1,
2015-02-22 14:12:00,57.4700012207031,1,650,1,
2015-02-22 14:27:00,50.8499984741211,1,650,1,
2015-02-22 14:42:00,58.2900009155273,1,650,1,
2015-02-22 14:57:00,55.8800010681152,1,650,1,
2015-02-22 15:12:00,63.3199996948242,1,650,1,
2015-02-22 15:27:00,47.5400009155273,1,650,1,
2015-02-22 15:42:00,55.4000015258789,1,650,1,
2015-02-22 15:57:00,64.5699996948242,1,650,1,
2015-02-22 16:12:00,43.0400009155273,1,650,1,
2015-02-22 16:27:00,50.0800018310547,1,650,1,
2015-02-22 16:42:00,56.2900009155273,1,650,1,
2015-02-22 16:57:00,60.0099983215332,1,650,1,
2015-02-22 17:12:00,45.1100006103516,1,650,1,
2015-02-22 17:27:00,59.1800003051758,1,650,1,
2015-02-22 17:42:00,50.9099998474121,1,650,1,
2015-02-22 17:57:00,62.8400001525879,1,650,1,
2015-02-22 18:12:00,60.7700004577637,1,650,1,
2015-02-22 18:27:00,52.8600006103516,1,650,1,
2015-02-22 18:42:00,59.8199996948242,1,650,1,
2015-02-22 18:57:00,44.9700012207031,1,650,1,
2015-02-22 19:12:00,58.1699981689453,1,650,1,
2015-02-22 19:27:00,55.7000007629395,1,650,1,
2015-02-22 19:42:00,57.7599983215332,1,650,1,
2015-02-22 19:57:00,65.1800003051758,1,650,1,
2015-02-22 20:12:00,59,1,650,1,
2015-02-22 20:27:00,64.7699966430664,1,650,1,
2015-02-22 20:42:00,65.5999984741211,1,650,1,
2015-02-22 20:57:00,47.810001373291,1,650,1,
2015-02-22 21:12:00,58.5200004577637,1,650,1,
2015-02-22 21:27:00,59.7599983215332,1,650,1,
2015-02-22 21:42:00,61.4099998474121,1,650,1,
2015-02-22 21:57:00,51.5200004577637,1,650,1,
2015-02-22 22:12:00,44.9199981689453,1,650,1,
2015-02-22 22:27:00,55.2299995422363,1,650,1,
2015-02-22 22:42:00,59.3499984741211,1,650,1,
2015-02-22 22:57:00,44.0499992370605,1,650,1,
2015-02-22 23:12:00,61.7599983215332,1,650,1,
2015-02-22 23:27:00,49.4099998474121,1,650,1,
2015-02-22 23:42:00,58.4599990844727,1,650,1,
2015-02-22 23:57:00,47.3499984741211,1,650,1,
2015-02-23 00:12:00,63.4000015258789,1,650,1,
2015-02-23 00:27:00,63.810001373291,1,650,1,
2015-02-23 00:42:00,46.4700012207031,1,650,1,
2015-02-23 00:57:00,59.2200012207031,1,650,1,
2015-02-23 01:12:00,59.2200012207031,1,650,1,
2015-02-23 01:27:00,56.75,1,650,1,
2015-02-23 01:42:00,56.3400001525879,1,650,1,
2015-02-23 01:57:00,55.1100006103516,1,650,1,
2015-02-23 02:12:00,48.939998626709,1,650,1,
2015-02-23 02:27:00,56.75,1,650,1,
2015-02-23 02:42:00,57.5800018310547,1,650,1,
2015-02-23 02:57:00,46.8300018310547,1,650,1,
2015-02-23 03:12:00,59.9799995422363,1,650,1,
2015-02-23 03:27:00,59.1599998474121,1,650,1,
2015-02-23 03:42:00,54.6399993896484,1,650,1,
2015-02-23 03:57:00,44.7799987792969,1,650,1,
2015-02-23 04:12:00,53.4099998474121,1,650,1,
2015-02-23 04:27:00,57.9300003051758,1,650,1,
2015-02-23 04:42:00,53,1,650,1,
2015-02-23 04:57:00,58.3400001525879,1,650,1,
2015-02-23 05:12:00,52.5900001525879,1,650,1,
2015-02-23 05:27:00,50.9500007629395,1,650,1,
2015-02-23 05:42:00,44.7799987792969,1,650,1,
2015-02-23 05:57:00,50.0699996948242,1,650,1,
2015-02-23 06:12:00,53,1,650,1,
2015-02-23 06:27:00,56.2200012207031,1,650,1,
2015-02-23 06:42:00,49.25,1,650,1,
2015-02-23 06:57:00,50.8899993896484,1,650,1,
2015-02-23 07:12:00,59.5099983215332,1,650,1,
2015-02-23 07:27:00,52.5299987792969,1,650,1,
2015-02-23 07:42:00,62.3800010681152,1,650,1,
2015-02-23 07:57:00,48.8400001525879,1,650,1,
2015-02-23 08:12:00,54.5800018310547,1,650,1,
2015-02-23 08:27:00,52.5299987792969,1,650,1,
2015-02-23 08:42:00,50.8899993896484,1,650,1,
2015-02-23 08:57:00,45.1399993896484,1,650,1,
2015-02-23 09:12:00,60.3300018310547,1,650,1,
2015-02-23 09:27:00,50.4799995422363,1,650,1,
2015-02-23 09:42:00,55.4099998474121,1,650,1,
2015-02-23 09:57:00,47.2000007629395,1,650,1,
2015-02-23 10:12:00,51.7099990844727,1,650,1,
2015-02-23 10:27:00,52.939998626709,1,650,1,
2015-02-23 10:42:00,54.5299987792969,1,650,1,
2015-02-23 10:57:00,59.8499984741211,1,650,1,
2015-02-23 11:12:00,55.3400001525879,1,650,1,
2015-02-23 11:27:00,46.7400016784668,1,650,1,
2015-02-23 11:42:00,56.9900016784668,1,650,1,
2015-02-23 11:57:00,56.5699996948242,1,650,1,
2015-02-23 12:12:00,61.0800018310547,1,650,1,
2015-02-23 12:27:00,50.4300003051758,1,650,1,
2015-02-23 12:42:00,43.4099998474121,1,650,1,
2015-02-23 12:57:00,52.8300018310547,1,650,1,
2015-02-23 13:12:00,40.5499992370605,1,650,1,
2015-02-23 13:27:00,48.7299995422363,1,650,1,
2015-02-23 13:42:00,48.689998626709,1,650,1,
2015-02-23 13:57:00,52.7700004577637,1,650,1,
2015-02-23 14:12:00,58.5,1,650,1,
2015-02-23 14:27:00,53.1300010681152,1,650,1,
2015-02-23 14:42:00,49.0400009155273,1,650,1,
2015-02-23 14:57:00,43.3199996948242,1,650,1,
2015-02-23 15:12:00,43.2299995422363,1,650,1,
2015-02-23 15:27:00,51.3800010681152,1,650,1,
2015-02-23 15:42:00,42.8199996948242,1,650,1,
2015-02-23 15:57:00,39.9700012207031,1,650,1,
2015-02-23 16:12:00,42.8199996948242,1,650,1,
2015-02-23 16:27:00,50.1599998474121,1,650,1,
2015-02-23 16:42:00,40.7799987792969,1,650,1,
2015-02-23 16:57:00,45.6699981689453,1,650,1,
2015-02-23 17:12:00,45.6300010681152,1,650,1,
2015-02-23 17:27:00,53.4199981689453,1,650,1,
2015-02-23 17:42:00,42,1,650,1,
2015-02-23 17:57:00,54.6500015258789,1,650,1,
2015-02-23 18:12:00,54.2400016784668,1,650,1,
2015-02-23 18:27:00,57.9099998474121,1,650,1,
2015-02-23 18:42:00,55.4599990844727,1,650,1,
2015-02-23 18:57:00,36.2900009155273,1,650,1,
2015-02-23 19:12:00,39.9700012207031,1,650,1,
2015-02-23 19:27:00,50.5699996948242,1,650,1,
2015-02-23 19:42:00,69.3300018310547,1,650,1,
2015-02-23 19:57:00,52.6100006103516,1,650,1,
2015-02-23 20:12:00,45.7200012207031,1,650,1,
2015-02-23 20:27:00,48.5299987792969,1,650,1,
2015-02-23 20:42:00,49.75,1,650,1,
2015-02-23 20:57:00,57.0900001525879,1,650,1,
2015-02-23 21:12:00,42.8199996948242,1,650,1,
2015-02-23 21:27:00,51.7900009155273,1,650,1,
2015-02-23 21:42:00,41.5900001525879,1,650,1,
2015-02-23 21:57:00,61.9799995422363,1,650,1,
2015-02-23 22:12:00,46.9000015258789,1,650,1,
2015-02-23 22:27:00,52.2000007629395,1,650,1,
2015-02-23 22:42:00,56.6199989318848,1,650,1,
2015-02-23 22:57:00,46.0299987792969,1,650,1,
2015-02-23 23:12:00,47.2599983215332,1,650,1,
2015-02-23 23:27:00,46.439998626709,1,650,1,
2015-02-23 23:42:00,57.0299987792969,1,650,1,
2015-02-23 23:57:00,45.5800018310547,1,650,1,
2015-02-24 00:12:00,52.0900001525879,1,650,1,
2015-02-24 00:27:00,40.689998626709,1,650,1,
2015-02-24 00:42:00,56.1599998474121,1,650,1,
2015-02-24 00:57:00,37.439998626709,1,650,1,
2015-02-24 01:12:00,58.189998626709,1,650,1,
2015-02-24 01:27:00,50.4599990844727,1,650,1,
2015-02-24 01:42:00,41.060001373291,1,650,1,
2015-02-24 01:57:00,50.810001373291,1,650,1,
2015-02-24 02:12:00,56.9099998474121,1,650,1,
2015-02-24 02:27:00,49.5900001525879,1,650,1,
2015-02-24 02:42:00,46.3400001525879,1,650,1,
2015-02-24 02:57:00,51.6300010681152,1,650,1,
2015-02-24 03:12:00,46.7000007629395,1,650,1,
2015-02-24 03:27:00,36.1800003051758,1,650,1,
2015-02-24 03:42:00,50.810001373291,1,650,1,
2015-02-24 03:57:00,52.3800010681152,1,650,1,
2015-02-24 04:12:00,49.9500007629395,1,650,1,
2015-02-24 04:27:00,50.7599983215332,1,650,1,
2015-02-24 04:42:00,60.5099983215332,1,650,1,
2015-02-24 04:57:00,59.2900009155273,1,650,1,
2015-02-24 05:12:00,49.9500007629395,1,650,1,
2015-02-24 05:27:00,49.5400009155273,1,650,1,
2015-02-24 05:42:00,38.9799995422363,1,650,1,
2015-02-24 05:57:00,58.8199996948242,1,650,1,
2015-02-24 06:12:00,49.5400009155273,1,650,1,
2015-02-24 06:27:00,41.7799987792969,1,650,1,
2015-02-24 06:42:00,51.1100006103516,1,650,1,
2015-02-24 06:57:00,38.939998626709,1,650,1,
2015-02-24 07:12:00,49.0800018310547,1,650,1,
2015-02-24 07:27:00,38.1300010681152,1,650,1,
2015-02-24 07:42:00,51.1100006103516,1,650,1,
2015-02-24 07:57:00,54.7599983215332,1,650,1,
2015-02-24 08:12:00,37.3199996948242,1,650,1,
2015-02-24 08:27:00,35.6599998474121,1,650,1,
2015-02-24 08:42:00,39.2599983215332,1,650,1,
2015-02-24 08:57:00,57.939998626709,1,650,1,
2015-02-24 09:12:00,43.7599983215332,1,650,1,
2015-02-24 09:27:00,54.2999992370605,1,650,1,
2015-02-24 09:42:00,38.9000015258789,1,650,1,
2015-02-24 09:57:00,46.5499992370605,1,650,1,
2015-02-24 10:12:00,54.6500015258789,1,650,1,
2015-02-24 10:27:00,38.0499992370605,1,650,1,
2015-02-24 10:42:00,46.1500015258789,1,650,1,
2015-02-24 10:57:00,49.7299995422363,1,650,1,
2015-02-24 11:12:00,59.0400009155273,1,650,1,
2015-02-24 11:27:00,46.8499984741211,1,650,1,
2015-02-24 11:42:00,47.6599998474121,1,650,1,
2015-02-24 11:57:00,41.560001373291,1,650,1,
2015-02-24 12:12:00,40.3499984741211,1,650,1,
2015-02-24 12:27:00,43.1699981689453,1,650,1,
2015-02-24 12:42:00,37.4799995422363,1,650,1,
2015-02-24 12:57:00,48.8199996948242,1,650,1,
2015-02-24 13:12:00,39.9000015258789,1,650,1,
2015-02-24 13:27:00,51.189998626709,1,650,1,
2015-02-24 13:42:00,54.4099998474121,1,650,1,
2015-02-24 13:57:00,56.0299987792969,1,650,1,
2015-02-24 14:12:00,45.1399993896484,1,650,1,
2015-02-24 14:27:00,45.5,1,650,1,
2015-02-24 14:42:00,38.3300018310547,1,650,1,
2015-02-24 14:57:00,62.0699996948242,1,650,1,
2015-02-24 15:12:00,48.8199996948242,1,650,1,
2015-02-24 15:27:00,49.5800018310547,1,650,1,
2015-02-24 15:42:00,52.4000015258789,1,650,1,
2015-02-24 15:57:00,36.2799987792969,1,650,1,
2015-02-24 16:12:00,51.9900016784668,1,650,1,
2015-02-24 16:27:00,52.4000015258789,1,650,1,
2015-02-24 16:42:00,48.7700004577637,1,650,1,
2015-02-24 16:57:00,46.3499984741211,1,650,1,
2015-02-24 17:12:00,42.3199996948242,1,650,1,
2015-02-24 17:27:00,44.7400016784668,1,650,1,
2015-02-24 17:42:00,55.6800003051758,1,650,1,
2015-02-24 17:57:00,49.2299995422363,1,650,1,
2015-02-24 18:12:00,46.4000015258789,1,650,1,
2015-02-24 18:27:00,38.7299995422363,1,650,1,
2015-02-24 18:42:00,49.2299995422363,1,650,1,
2015-02-24 18:57:00,48.4199981689453,1,650,1,
2015-02-24 19:12:00,46.810001373291,1,650,1,
2015-02-24 19:27:00,34.2999992370605,1,650,1,
2015-02-24 19:42:00,56.4900016784668,1,650,1,
2015-02-24 19:57:00,44.3800010681152,1,650,1,
2015-02-24 20:12:00,43.5299987792969,1,650,1,
2015-02-24 20:27:00,41.1100006103516,1,650,1,
2015-02-24 20:42:00,37.4799995422363,1,650,1,
2015-02-24 20:57:00,37.8899993896484,1,650,1,
2015-02-24 21:12:00,46.7599983215332,1,650,1,
2015-02-24 21:27:00,50.3800010681152,1,650,1,
2015-02-24 21:42:00,38.2900009155273,1,650,1,
2015-02-24 21:57:00,44.3400001525879,1,650,1,
2015-02-24 22:12:00,39.0999984741211,1,650,1,
2015-02-24 22:27:00,46.7599983215332,1,650,1,
2015-02-24 22:42:00,50.3300018310547,1,650,1,
2015-02-24 22:57:00,38.2900009155273,1,650,1,
2015-02-24 23:12:00,53.2099990844727,1,650,1,
2015-02-24 23:27:00,45.5499992370605,1,650,1,
2015-02-24 23:42:00,51.939998626709,1,650,1,
2015-02-24 23:57:00,48.5149993915111,1,650,1,
2015-02-25 00:12:00,45.0900001525879,1,650,1,
2015-02-25 00:27:00,33.8199996948242,1,650,1,
2015-02-25 00:42:00,47.9099998474121,1,650,1,
2015-02-25 00:57:00,45.9000015258789,1,650,1,
2015-02-25 01:12:00,41.5200004577637,1,650,1,
2015-02-25 01:27:00,46.3499984741211,1,650,1,
2015-02-25 01:42:00,49.9799995422363,1,650,1,
2015-02-25 01:57:00,38.689998626709,1,650,1,
2015-02-25 02:12:00,45.9500007629395,1,650,1,
2015-02-25 02:27:00,41.1599998474121,1,650,1,
2015-02-25 02:42:00,42.7200012207031,1,650,1,
2015-02-25 02:57:00,45.5499992370605,1,650,1,
2015-02-25 03:12:00,48.3699989318848,1,650,1,
2015-02-25 03:27:00,49.5800018310547,1,650,1,
2015-02-25 03:42:00,49.5800018310547,1,650,1,
2015-02-25 03:57:00,54.0699996948242,1,650,1,
2015-02-25 04:12:00,37.0800018310547,1,650,1,
2015-02-25 04:27:00,47.560001373291,1,650,1,
2015-02-25 04:42:00,46.4000015258789,1,650,1,
2015-02-25 04:57:00,44.3400001525879,1,650,1,
2015-02-25 05:12:00,45.5499992370605,1,650,1,
2015-02-25 05:27:00,54.8800010681152,1,650,1,
2015-02-25 05:42:00,54.0099983215332,1,650,1,
2015-02-25 05:57:00,39.0999984741211,1,650,1,
2015-02-25 06:12:00,43.5299987792969,1,650,1,
2015-02-25 06:27:00,43.939998626709,1,650,1,
2015-02-25 06:42:00,42.6800003051758,1,650,1,
2015-02-25 06:57:00,43.5299987792969,1,650,1,
2015-02-25 07:12:00,38.25,1,650,1,
2015-02-25 07:27:00,38.689998626709,1,650,1,
2015-02-25 07:42:00,53.1500015258789,1,650,1,
2015-02-25 07:57:00,46.7099990844727,1,650,1,
2015-02-25 08:12:00,49.0699996948242,1,650,1,
2015-02-25 08:27:00,57.1699981689453,1,650,1,
2015-02-25 08:42:00,43.439998626709,1,650,1,
2015-02-25 08:57:00,48.6699981689453,1,650,1,
2015-02-25 09:12:00,39.0499992370605,1,650,1,
2015-02-25 09:27:00,51.4799995422363,1,650,1,
2015-02-25 09:42:00,47.4599990844727,1,650,1,
2015-02-25 09:57:00,47.4099998474121,1,650,1,
2015-02-25 10:12:00,38.2099990844727,1,650,1,
2015-02-25 10:27:00,39.4099998474121,1,650,1,
2015-02-25 10:42:00,45,1,650,1,
2015-02-25 10:57:00,39.0099983215332,1,650,1,
2015-02-25 11:12:00,47.060001373291,1,650,1,
2015-02-25 11:27:00,39.7799987792969,1,650,1,
2015-02-25 11:42:00,48.6100006103516,1,650,1,
2015-02-25 11:57:00,45,1,650,1,
2015-02-25 12:12:00,44.1500015258789,1,650,1,
2015-02-25 12:27:00,50.9700012207031,1,650,1,
2015-02-25 12:42:00,51.3699989318848,1,650,1,
2015-02-25 12:57:00,43.75,1,650,1,
2015-02-25 13:12:00,51.3699989318848,1,650,1,
2015-02-25 13:27:00,46.9599990844727,1,650,1,
2015-02-25 13:42:00,34.5200004577637,1,650,1,
2015-02-25 13:57:00,40.1800003051758,1,650,1,
2015-02-25 14:12:00,50.5699996948242,1,650,1,
2015-02-25 14:27:00,54.5800018310547,1,650,1,
2015-02-25 14:42:00,34.1100006103516,1,650,1,
2015-02-25 14:57:00,39.7299995422363,1,650,1,
2015-02-25 15:12:00,44.5499992370605,1,650,1,
2015-02-25 15:27:00,43.3400001525879,1,650,1,
2015-02-25 15:42:00,50.9700012207031,1,650,1,
2015-02-25 15:57:00,43.3400001525879,1,650,1,
2015-02-25 16:12:00,52.1699981689453,1,650,1,
2015-02-25 16:27:00,36.9199981689453,1,650,1,
2015-02-25 16:42:00,45.3499984741211,1,650,1,
2015-02-25 16:57:00,35.3199996948242,1,650,1,
2015-02-25 17:12:00,45.3499984741211,1,650,1,
2015-02-25 17:27:00,45.3499984741211,1,650,1,
2015-02-25 17:42:00,42.939998626709,1,650,1,
2015-02-25 17:57:00,35.7200012207031,1,650,1,
2015-02-25 18:12:00,54.5800018310547,1,650,1,
2015-02-25 18:27:00,42.5400009155273,1,650,1,
2015-02-25 18:42:00,39.7299995422363,1,650,1,
2015-02-25 18:57:00,34.9199981689453,1,650,1,
2015-02-25 19:12:00,58.2000007629395,1,650,1,
2015-02-25 19:27:00,31.7399997711182,1,650,1,
2015-02-25 19:42:00,57.5800018310547,1,650,1,
2015-02-25 19:57:00,51.189998626709,1,650,1,
2015-02-25 20:12:00,50.439998626709,1,650,1,
2015-02-25 20:27:00,49.6800003051758,1,650,1,
2015-02-25 20:42:00,57.2999992370605,1,650,1,
2015-02-25 20:57:00,50.0900001525879,1,650,1,
2015-02-25 21:12:00,44.4300003051758,1,650,1,
2015-02-25 21:27:00,54.5299987792969,1,650,1,
2015-02-25 21:42:00,51.7000007629395,1,650,1,
2015-02-25 21:57:00,42.8199996948242,1,650,1,
2015-02-25 22:12:00,52.9099998474121,1,650,1,
2015-02-25 22:27:00,43.2700004577637,1,650,1,
2015-02-25 22:42:00,53.7200012207031,1,650,1,
2015-02-25 22:57:00,40.8400001525879,1,650,1,
2015-02-25 23:12:00,38.0099983215332,1,650,1,
2015-02-25 23:27:00,58.5699996948242,1,650,1,
2015-02-25 23:42:00,51.3499984741211,1,650,1,
2015-02-25 23:57:00,43.6699981689453,1,650,1,
2015-02-26 00:12:00,49.3300018310547,1,650,1,
2015-02-26 00:27:00,52.9700012207031,1,650,1,
2015-02-26 00:42:00,44.5299987792969,1,650,1,
2015-02-26 00:57:00,50.9500007629395,1,650,1,
2015-02-26 01:12:00,42.9500007629395,1,650,1,
2015-02-26 01:27:00,56.7900009155273,1,650,1,
2015-02-26 01:42:00,55.3300018310547,1,650,1,
2015-02-26 01:57:00,82.2300033569336,1,650,1,
2015-02-26 02:12:00,74.7699966430664,1,650,1,
2015-02-26 02:27:00,81.3099975585938,1,650,1,
2015-02-26 02:42:00,75.5299987792969,1,650,1,
2015-02-26 02:57:00,89.3300018310547,1,650,1,
2015-02-26 03:12:00,74.5999984741211,1,650,1,
2015-02-26 03:27:00,78.2099990844727,1,650,1,
2015-02-26 03:42:00,78.4400024414063,1,650,1,
2015-02-26 03:57:00,85.0699996948242,1,650,1,
2015-02-26 04:12:00,78.9100036621094,1,650,1,
2015-02-26 04:27:00,81.2200012207031,1,650,1,
2015-02-26 04:42:00,71.9199981689453,1,650,1,
2015-02-26 04:57:00,75.0500030517578,1,650,1,
2015-02-26 05:12:00,76.4700012207031,1,650,1,
2015-02-26 05:27:00,82.8099975585938,1,650,1,
2015-02-26 05:42:00,82.4400024414063,1,650,1,
2015-02-26 05:57:00,77.75,1,650,1,
2015-02-26 06:12:00,72.9499969482422,1,650,1,
2015-02-26 06:27:00,75.1999969482422,1,650,1,
2015-02-26 06:42:00,82.4800033569336,1,650,1,
2015-02-26 06:57:00,85.7200012207031,1,650,1,
2015-02-26 07:12:00,77.5999984741211,1,650,1,
2015-02-26 07:27:00,84.4499969482422,1,650,1,
2015-02-26 07:42:00,79.0299987792969,1,650,1,
2015-02-26 07:57:00,68.2600021362305,1,650,1,
2015-02-26 08:12:00,61.0299987792969,1,650,1,
2015-02-26 08:27:00,72.3300018310547,1,650,1,
2015-02-26 08:42:00,88.2399978637695,1,650,1,
2015-02-26 08:57:00,79.7200012207031,1,650,1,
2015-02-26 09:12:00,77.5299987792969,1,650,1,
2015-02-26 09:27:00,83.5899963378906,1,650,1,
2015-02-26 09:42:00,71.3899993896484,1,650,1,
2015-02-26 09:57:00,88.3000030517578,1,650,1,
2015-02-26 10:12:00,74.6500015258789,1,650,1,
2015-02-26 10:27:00,77.4599990844727,1,650,1,
2015-02-26 10:42:00,88.3899993896484,1,650,1,
2015-02-26 10:57:00,83.4599990844727,1,650,1,
2015-02-26 11:12:00,83.9199981689453,1,650,1,
2015-02-26 11:27:00,83.4599990844727,1,650,1,
2015-02-26 11:42:00,71.2200012207031,1,650,1,
2015-02-26 11:57:00,79.8899993896484,1,650,1,
2015-02-26 12:12:00,82.629997253418,1,650,1,
2015-02-26 12:27:00,80.8000030517578,1,650,1,
2015-02-26 12:42:00,75.8600006103516,1,650,1,
2015-02-26 12:57:00,83.620002746582,1,650,1,
2015-02-26 13:12:00,80.4300003051758,1,650,1,
2015-02-26 13:27:00,79.9700012207031,1,650,1,
2015-02-26 13:42:00,77.7600021362305,1,650,1,
2015-02-26 13:57:00,75.4700012207031,1,650,1,
2015-02-26 14:12:00,77.3000030517578,1,650,1,
2015-02-26 14:27:00,81.0400009155273,1,650,1,
2015-02-26 14:42:00,86.2399978637695,1,650,1,
2015-02-26 14:57:00,83.1100006103516,1,650,1,
2015-02-26 15:12:00,91.379997253418,1,650,1,
2015-02-26 15:27:00,81.3499984741211,1,650,1,
2015-02-26 15:42:00,76.3000030517578,1,650,1,
2015-02-26 15:57:00,81.8099975585938,1,650,1,
2015-02-26 16:12:00,72.6900024414063,1,650,1,
2015-02-26 16:27:00,70.8499984741211,1,650,1,
2015-02-26 16:42:00,82.3499984741211,1,650,1,
2015-02-26 16:57:00,70.4599990844727,1,650,1,
2015-02-26 17:12:00,76.9100036621094,1,650,1,
2015-02-26 17:27:00,85.7399978637695,1,650,1,
2015-02-26 17:42:00,86.6600036621094,1,650,1,
2015-02-26 17:57:00,68.6800003051758,1,650,1,
2015-02-26 18:12:00,78.3600006103516,1,650,1,
2015-02-26 18:27:00,79.3600006103516,1,650,1,
2015-02-26 18:42:00,78.4400024414063,1,650,1,
2015-02-26 18:57:00,79.8199996948242,1,650,1,
2015-02-26 19:12:00,84.0599975585938,1,650,1,
2015-02-26 19:27:00,70.6600036621094,1,650,1,
2015-02-26 19:42:00,70.1999969482422,1,650,1,
2015-02-26 19:57:00,73.9700012207031,1,650,1,
2015-02-26 20:12:00,70.2699966430664,1,650,1,
2015-02-26 20:27:00,84.1399993896484,1,650,1,
2015-02-26 20:42:00,77.1999969482422,1,650,1,
2015-02-26 20:57:00,70.3399963378906,1,650,1,
2015-02-26 21:12:00,81.4499969482422,1,650,1,
2015-02-26 21:27:00,81.0599975585938,1,650,1,
2015-02-26 21:42:00,81.5199966430664,1,650,1,
2015-02-26 21:57:00,69.9400024414063,1,650,1,
2015-02-26 22:12:00,72.7900009155273,1,650,1,
2015-02-26 22:27:00,79.3600006103516,1,650,1,
2015-02-26 22:42:00,75.3300018310547,1,650,1,
2015-02-26 22:57:00,69.75,1,650,1,
2015-02-26 23:12:00,79.5199966430664,1,650,1,
2015-02-26 23:27:00,73.5400009155273,1,650,1,
2015-02-26 23:42:00,70.2799987792969,1,650,1,
2015-02-26 23:57:00,72.6100006103516,1,650,1,
2015-02-27 00:12:00,83.3099975585938,1,650,1,
2015-02-27 00:27:00,80.0500030517578,1,650,1,
2015-02-27 00:42:00,74.9400024414063,1,650,1,
2015-02-27 00:57:00,64.2900009155273,1,650,1,
2015-02-27 01:12:00,80.5999984741211,1,650,1,
2015-02-27 01:27:00,77.3399963378906,1,650,1,
2015-02-27 01:42:00,74.5400009155273,1,650,1,
2015-02-27 01:57:00,72.2099990844727,1,650,1,
2015-02-27 02:12:00,69.3499984741211,1,650,1,
2015-02-27 02:27:00,74.4700012207031,1,650,1,
2015-02-27 02:42:00,75.4700012207031,1,650,1,
2015-02-27 02:57:00,81.9199981689453,1,650,1,
2015-02-27 03:12:00,69.8199996948242,1,650,1,
2015-02-27 03:27:00,82.379997253418,1,650,1,
2015-02-27 03:42:00,73.5400009155273,1,650,1,
2015-02-27 03:57:00,79.5899963378906,1,650,1,
2015-02-27 04:12:00,70.75,1,650,1,
2015-02-27 04:27:00,72.0699996948242,1,650,1,
2015-02-27 04:42:00,77.6500015258789,1,650,1,
2015-02-27 04:57:00,78.120002746582,1,650,1,
2015-02-27 05:12:00,71.6100006103516,1,650,1,
2015-02-27 05:27:00,73.0100021362305,1,650,1,
2015-02-27 05:42:00,78.5100021362305,1,650,1,
