#Data Set Export - GWL.NAVD88.Daily@007495,,,,,
Timestamp (UTC),Value (Feet),Grade Code,Approval Level,Interpolation Type,Event Timestamp
2012-10-10 00:00:00,6.00260416666667,41,650,8,
2012-10-11 00:00:00,5.92496527777778,41,650,8,
2012-10-12 00:00:00,5.85524305555556,41,650,8,
2012-10-13 00:00:00,5.78579861111111,41,650,8,
2012-10-14 00:00:00,5.74982638888889,41,650,8,
2012-10-15 00:00:00,5.78399305555556,41,650,8,
2012-10-16 00:00:00,5.7540625,41,650,8,
2012-10-17 00:00:00,5.78246527777778,41,650,8,
2012-10-18 00:00:00,5.84965277777778,41,650,8,
2012-10-19 00:00:00,5.87701388888889,41,650,8,
2012-10-20 00:00:00,5.76222222222222,41,650,8,
2012-10-21 00:00:00,5.65961805555556,41,650,8,
2012-10-22 00:00:00,5.5575,41,650,8,
2012-10-23 00:00:00,5.52576388888889,41,650,8,
2012-10-24 00:00:00,5.65489583333333,41,650,8,
2012-10-25 00:00:00,5.69270833333333,41,650,8,
2012-10-26 00:00:00,5.61697916666667,41,650,8,
2012-10-27 00:00:00,5.34701388888889,41,650,8,
2012-10-28 00:00:00,5.20996527777778,41,650,8,
2012-10-29 00:00:00,5.06083333333333,41,650,8,
2012-10-30 00:00:00,4.97732638888889,41,650,8,
2012-10-31 00:00:00,5.03416666666667,41,650,8,
2012-11-01 00:00:00,5.35399305555556,41,650,8,
2012-11-02 00:00:00,5.59736111111111,41,650,8,
2012-11-03 00:00:00,5.73222222222222,41,650,8,
2012-11-04 00:00:00,5.81326388888889,41,650,8,
2012-11-05 00:00:00,5.8728125,41,650,8,
2012-11-06 00:00:00,5.91315972222222,41,650,8,
2012-11-07 00:00:00,5.90621527777778,41,650,8,
2012-11-08 00:00:00,5.8740625,41,650,8,
2012-11-09 00:00:00,5.89048611111111,41,650,8,
2012-11-10 00:00:00,5.91763888888889,41,650,8,
2012-11-11 00:00:00,5.9515625,41,650,8,
2012-11-12 00:00:00,5.99805555555556,41,650,8,
2012-11-13 00:00:00,6.00875,41,650,8,
2012-11-14 00:00:00,5.99600694444444,41,650,8,
2012-11-15 00:00:00,6.00114583333333,41,650,8,
2012-11-16 00:00:00,5.98340277777778,41,650,8,
2012-11-17 00:00:00,5.97,41,650,8,
2012-11-18 00:00:00,5.93548611111111,41,650,8,
2012-11-19 00:00:00,5.91520833333333,41,650,8,
2012-11-20 00:00:00,5.89954861111111,41,650,8,
2012-11-21 00:00:00,5.88197916666667,41,650,8,
2012-11-22 00:00:00,5.85472222222222,41,650,8,
2012-11-23 00:00:00,5.84600694444444,41,650,8,
2012-11-24 00:00:00,5.84791666666667,41,650,8,
2012-11-25 00:00:00,5.83663194444444,41,650,8,
2012-11-26 00:00:00,5.86618055555556,41,650,8,
2012-11-27 00:00:00,5.8821875,41,650,8,
2012-11-28 00:00:00,5.85663194444444,41,650,8,
